"p","K","nu","delta","sparse","alpha","criterion","independent","detector","combine","ARL","CAD","PFA","power"
1,10,1000,0.0194588771757639,FALSE,1e-04,"ARL",FALSE,"bounded","average",460.313333333333,144.75,1,1
0,2,10,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"oracle","joint",110.013333333333,100.013333333333,0,1
0,2,10,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1284.95024875622,0,0.67
0,2,10,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"bounded","average",214.493333333333,204.493333333333,0,1
1,2,10,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"oracle","joint",236.1,226.1,0,1
1,2,10,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1175.46046511628,0,0.716666666666667
1,2,10,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"bounded","average",174.713333333333,164.713333333333,0,1
0,10,10,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"oracle","joint",254.82,244.82,0,1
0,10,10,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1472.7962962963,0,0.18
0,10,10,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"bounded","average",517.796666666667,507.796666666667,0,1
1,10,10,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"oracle","joint",522.43,512.43,0,1
1,10,10,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1351.66666666667,0.0133333333333333,0.31
1,10,10,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"bounded","average",270.65,260.65,0,1
0,2,1000,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1039.53,85.1266666666667,0.09,1
0,2,1000,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,864.708333333333,0.02,0.56
0,2,1000,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"bounded","average",1114.50666666667,121.153333333333,0.0266666666666667,1
1,2,1000,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1149.89333333333,194.193333333333,0.07,1
1,2,1000,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,846.574712643678,0.0466666666666667,0.58
1,2,1000,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"bounded","average",495.736666666667,84.86,0.99,1
0,10,1000,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1193.76,218.78,0.0466666666666667,1
0,10,1000,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1003.15,0.0166666666666667,0.2
0,10,1000,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"bounded","average",1292.04333333333,302.956666666667,0.0166666666666667,1
1,10,1000,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1379.49666666667,414.726666666667,0.0466666666666667,1
1,10,1000,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,887.928571428571,0.0433333333333333,0.233333333333333
1,10,1000,0.0229824974720003,FALSE,1e-04,"ARL",FALSE,"bounded","average",443.653333333333,140.063333333333,1,1
0,2,10,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"oracle","joint",85.63,75.63,0,1
0,2,10,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1028.3275862069,0,0.773333333333333
0,2,10,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"bounded","average",174.106666666667,164.106666666667,0,1
1,2,10,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"oracle","joint",186.376666666667,176.376666666667,0,1
1,2,10,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1152.32549019608,0.00333333333333333,0.85
1,2,10,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"bounded","average",161.69,151.69,0,1
0,10,10,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"oracle","joint",188.663333333333,178.663333333333,0,1
0,10,10,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1364.21212121212,0,0.22
0,10,10,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"bounded","average",424.61,414.61,0,1
1,10,10,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"oracle","joint",426.77,416.77,0,1
1,10,10,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1383.37837837838,0.00666666666666667,0.37
1,10,10,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"bounded","average",247.506666666667,237.506666666667,0,1
0,2,1000,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1026.20333333333,69.5766666666667,0.0733333333333333,1
0,2,1000,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,862.442786069652,0.0133333333333333,0.67
0,2,1000,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"bounded","average",1078.49666666667,94.4733333333333,0.0433333333333333,1
1,2,1000,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1107.38666666667,152.293333333333,0.0833333333333333,1
1,2,1000,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,910.35175879397,0.0433333333333333,0.663333333333333
1,2,1000,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"bounded","average",505.153333333333,77.5766666666667,0.98,1
0,10,1000,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1114.45666666667,163.116666666667,0.0766666666666667,1
0,10,1000,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,963.481481481481,0.03,0.18
0,10,1000,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"bounded","average",1227.93333333333,232.97,0.01,1
1,10,1000,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1274.58,309.563333333333,0.05,1
1,10,1000,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,839.443037974684,0.05,0.263333333333333
1,10,1000,0.0271441761659491,FALSE,1e-04,"ARL",FALSE,"bounded","average",448.76,131.81,1,1
0,2,10,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"oracle","joint",68.6366666666667,58.6366666666667,0,1
0,2,10,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,981.754646840149,0,0.896666666666667
0,2,10,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"bounded","average",143.033333333333,133.033333333333,0,1
1,2,10,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"oracle","joint",143.683333333333,133.683333333333,0,1
1,2,10,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,917.326241134752,0,0.94
1,2,10,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"bounded","average",136.373333333333,126.373333333333,0,1
0,10,10,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"oracle","joint",145.093333333333,135.093333333333,0,1
0,10,10,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1393.14285714286,0,0.326666666666667
0,10,10,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"bounded","average",349.703333333333,339.703333333333,0,1
1,10,10,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"oracle","joint",322.133333333333,312.133333333333,0,1
1,10,10,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1257.41525423729,0.01,0.393333333333333
1,10,10,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"bounded","average",231.393333333333,221.393333333333,0,1
0,2,1000,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1001.89666666667,53.87,0.0933333333333333,1
0,2,1000,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,774.040485829959,0.0233333333333333,0.823333333333333
0,2,1000,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"bounded","average",1062.15,74.5733333333333,0.0366666666666667,1
1,2,1000,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1059.61333333333,113.93,0.0866666666666667,1
1,2,1000,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,813.769230769231,0.0366666666666667,0.78
1,2,1000,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"bounded","average",495.676666666667,69.3,0.99,1
0,10,1000,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1088.16333333333,120.43,0.0666666666666667,1
0,10,1000,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1051.29577464789,0.0133333333333333,0.236666666666667
0,10,1000,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"bounded","average",1186.95666666667,188.99,0.00333333333333333,1
1,10,1000,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1215.87666666667,259.22,0.0633333333333333,1
1,10,1000,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,983.964285714286,0.0333333333333333,0.28
1,10,1000,0.0320594530958062,FALSE,1e-04,"ARL",FALSE,"bounded","average",442.3,113.523333333333,1,1
0,2,10,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"oracle","joint",50.9733333333333,40.9733333333333,0,1
0,2,10,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,707.058620689655,0,0.966666666666667
0,2,10,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"bounded","average",120.3,110.3,0,1
1,2,10,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"oracle","joint",107.823333333333,97.8233333333333,0,1
1,2,10,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,722.448630136986,0,0.973333333333333
1,2,10,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"bounded","average",116.76,106.76,0,1
0,10,10,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"oracle","joint",110.756666666667,100.756666666667,0,1
0,10,10,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1286.5,0,0.346666666666667
0,10,10,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"bounded","average",284.64,274.64,0,1
1,10,10,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"oracle","joint",248.906666666667,238.906666666667,0,1
1,10,10,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1211.21935483871,0.00333333333333333,0.516666666666667
1,10,10,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"bounded","average",209.783333333333,199.783333333333,0,1
0,2,1000,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1007.9,39.56,0.0533333333333333,1
0,2,1000,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,634.007117437722,0.0233333333333333,0.936666666666667
0,2,1000,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"bounded","average",1056.69,59.6066666666667,0.01,1
1,2,1000,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1054.24333333333,89.31,0.06,1
1,2,1000,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,632.547794117647,0.04,0.906666666666667
1,2,1000,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"bounded","average",514.54,55.36,0.973333333333333,1
0,10,1000,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1041.76333333333,91.2066666666667,0.106666666666667,1
0,10,1000,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,764.851351351351,0.00333333333333333,0.246666666666667
0,10,1000,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"bounded","average",1138.21333333333,142.506666666667,0.01,1
1,10,1000,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1147.5,199.75,0.07,1
1,10,1000,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,837.34,0.0633333333333333,0.333333333333333
1,10,1000,0.0378647900941465,FALSE,1e-04,"ARL",FALSE,"bounded","average",438.05,105.946666666667,1,1
0,2,10,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"oracle","joint",40.75,30.75,0,1
0,2,10,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,497.324414715719,0,0.996666666666667
0,2,10,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"bounded","average",102.403333333333,92.4033333333333,0,1
1,2,10,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"oracle","joint",85.2766666666667,75.2766666666667,0,1
1,2,10,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,542.267558528428,0.00333333333333333,0.996666666666667
1,2,10,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"bounded","average",103.636666666667,93.6366666666667,0,1
0,10,10,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"oracle","joint",88.0433333333334,78.0433333333334,0,1
0,10,10,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1466.53741496599,0,0.49
0,10,10,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"bounded","average",235.633333333333,225.633333333333,0,1
1,10,10,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"oracle","joint",190.34,180.34,0,1
1,10,10,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1248.34939759036,0.0233333333333333,0.553333333333333
1,10,10,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"bounded","average",185.38,175.38,0,1
0,2,1000,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1015.36666666667,30.8633333333333,0.0366666666666667,1
0,2,1000,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,438.147157190636,0.0166666666666667,0.996666666666667
0,2,1000,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"bounded","average",1036.67,48.6233333333333,0.0366666666666667,1
1,2,1000,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1017.03666666667,70.9533333333333,0.1,1
1,2,1000,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,450.33904109589,0.0533333333333333,0.973333333333333
1,2,1000,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"bounded","average",501.813333333333,45.6733333333333,0.97,1
0,10,1000,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1039.06,66.05,0.06,1
0,10,1000,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,964.8,0.02,0.333333333333333
0,10,1000,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"bounded","average",1108.01666666667,109.23,0.00333333333333333,1
1,10,1000,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1092.19333333333,152.573333333333,0.0933333333333333,1
1,10,1000,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,892.854961832061,0.0433333333333333,0.436666666666667
1,10,1000,0.0447213595499958,FALSE,1e-04,"ARL",FALSE,"bounded","average",450.986666666667,93.7233333333333,1,1
0,2,10,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"oracle","joint",34.3466666666667,24.3466666666667,0,1
0,2,10,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"misspec","joint",277.36,267.786666666667,0.00333333333333333,1
0,2,10,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"bounded","average",87.18,77.18,0,1
1,2,10,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"oracle","joint",66.83,56.83,0,1
1,2,10,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"misspec","joint",352.43,342.43,0,1
1,2,10,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"bounded","average",89.5833333333333,79.5833333333333,0,1
0,10,10,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"oracle","joint",68.44,58.44,0,1
0,10,10,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1244.80107526882,0,0.62
0,10,10,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"bounded","average",190.13,180.13,0,1
1,10,10,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"oracle","joint",145.526666666667,135.526666666667,0,1
1,10,10,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1264.43192488263,0.01,0.71
1,10,10,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"bounded","average",167.206666666667,157.206666666667,0,1
0,2,1000,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"oracle","joint",995.976666666667,23.5766666666667,0.0566666666666667,1
0,2,1000,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"misspec","joint",1254.68333333333,276.116666666667,0.03,1
0,2,1000,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"bounded","average",1036.47333333333,40.63,0.0133333333333333,1
1,2,1000,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1006.7,55.0533333333333,0.08,1
1,2,1000,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,326.742474916388,0.0333333333333333,0.996666666666667
1,2,1000,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"bounded","average",492.623333333333,40.4866666666667,0.986666666666667,1
0,10,1000,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1022.58,55.0433333333333,0.0666666666666667,1
0,10,1000,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,926.993150684931,0.02,0.486666666666667
0,10,1000,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"bounded","average",1092.21333333333,92.9,0.00333333333333333,1
1,10,1000,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1077.8,125.706666666667,0.0766666666666667,1
1,10,1000,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,896.653631284916,0.0633333333333333,0.596666666666667
1,10,1000,0.05281951900505,FALSE,1e-04,"ARL",FALSE,"bounded","average",445.56,80.0366666666667,1,1
0,2,10,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"oracle","joint",28.1866666666667,18.1866666666667,0,1
0,2,10,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"misspec","joint",181.07,171.07,0,1
0,2,10,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"bounded","average",75.4766666666667,65.4766666666667,0,1
1,2,10,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"oracle","joint",52.4833333333333,42.4833333333333,0,1
1,2,10,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"misspec","joint",219.933333333333,209.933333333333,0,1
1,2,10,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"bounded","average",77.1666666666667,67.1666666666667,0,1
0,10,10,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"oracle","joint",55.56,45.56,0,1
0,10,10,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1087.6008583691,0,0.776666666666667
0,10,10,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"bounded","average",157.813333333333,147.813333333333,0,1
1,10,10,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"oracle","joint",116.893333333333,106.893333333333,0,1
1,10,10,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1024.72796934866,0.00666666666666667,0.87
1,10,10,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"bounded","average",148.063333333333,138.063333333333,0,1
0,2,1000,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"oracle","joint",983.416666666667,17.9766666666667,0.0666666666666667,1
0,2,1000,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"misspec","joint",1162.05333333333,172.74,0.02,1
0,2,1000,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"bounded","average",1028.81666666667,35.3333333333333,0.0233333333333333,1
1,2,1000,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"oracle","joint",993.87,42.2166666666667,0.0833333333333333,1
1,2,1000,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"misspec","joint",1160.61,182.563333333333,0.03,1
1,2,1000,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"bounded","average",521.863333333333,34.2333333333333,0.976666666666667,1
0,10,1000,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"oracle","joint",983.133333333333,42.26,0.103333333333333,1
0,10,1000,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,821.221621621622,0.01,0.616666666666667
0,10,1000,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"bounded","average",1074.93666666667,74.9366666666667,0,1
1,10,1000,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1055.41,93.0633333333333,0.07,1
1,10,1000,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,775.647887323944,0.0733333333333333,0.71
1,10,1000,0.0623840960113455,FALSE,1e-04,"ARL",FALSE,"bounded","average",445.256666666667,70.2866666666667,1,1
0,2,10,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"oracle","joint",23.5433333333333,13.5433333333333,0,1
0,2,10,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"misspec","joint",107.306666666667,97.3066666666667,0,1
0,2,10,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"bounded","average",66.31,56.31,0,1
1,2,10,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"oracle","joint",43.05,33.05,0,1
1,2,10,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"misspec","joint",131.976666666667,122.916666666667,0.00666666666666667,1
1,2,10,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"bounded","average",67.1266666666667,57.1266666666667,0,1
0,10,10,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"oracle","joint",43.5733333333333,33.5733333333333,0,1
0,10,10,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1084.65201465201,0,0.91
0,10,10,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"bounded","average",134.27,124.27,0,1
1,10,10,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"oracle","joint",89.7766666666667,79.7766666666667,0,1
1,10,10,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,935.548736462094,0.0333333333333333,0.923333333333333
1,10,10,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"bounded","average",130.096666666667,120.096666666667,0,1
0,2,1000,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"oracle","joint",981.113333333333,13.72,0.0666666666666667,1
0,2,1000,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"misspec","joint",1084.57333333333,94.0166666666667,0.02,1
0,2,1000,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"bounded","average",1020.87333333333,29.5866666666667,0.0333333333333333,1
1,2,1000,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"oracle","joint",993.91,30.7933333333333,0.0833333333333333,1
1,2,1000,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"misspec","joint",1103.56333333333,137.313333333333,0.0433333333333333,1
1,2,1000,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"bounded","average",494.21,29.22,0.986666666666667,1
0,10,1000,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1000.68,32.2633333333333,0.0666666666666667,1
0,10,1000,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,783.947826086957,0.00666666666666667,0.766666666666667
0,10,1000,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"bounded","average",1060.44333333333,61.07,0.00333333333333333,1
1,10,1000,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"oracle","joint",1000.53,72.5633333333333,0.11,1
1,10,1000,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,742.75,0.04,0.773333333333333
1,10,1000,0.0736806299728077,FALSE,1e-04,"ARL",FALSE,"bounded","average",447.583333333333,60.5866666666667,1,1
0,2,10,0.0870227442616544,FALSE,1e-04,"ARL",FALSE,"oracle","joint",20.41,10.41,0,1
0,2,10,0.0870227442616544,FALSE,1e-04,"ARL",FALSE,"misspec","joint",66.29,56.29,0,1
0,2,10,0.0870227442616544,FALSE,1e-04,"ARL",FALSE,"bounded","average",58.52,48.52,0,1
1,2,10,0.0870227442616544,FALSE,1e-04,"ARL",FALSE,"oracle","joint",33.3433333333333,23.3433333333333,0,1
1,2,10,0.0870227442616544,FALSE,1e-04,"ARL",FALSE,"misspec","joint",91.1266666666667,81.75,0.01,1
1,2,10,0.0870227442616544,FALSE,1e-04,"ARL",FALSE,"bounded","average",59.9866666666667,49.9866666666667,0,1
0,10,10,0.0870227442616544,FALSE,1e-04,"ARL",FALSE,"oracle","joint",34.8266666666667,24.8266666666667,0,1
0,10,10,0.0870227442616544,FALSE,1e-04,"ARL",FALSE,"misspec","joint",Inf,713.623728813559,0,0.983333333333333
0,10,10,0.0870227442616544,FALSE,1e-04,"ARL",FALSE,"bounded","average",112.44,102.44,0,1
